model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
dinov2_large	DINOv2	15	hidden_state_015	0.2887420237010027	0.1526891522333637	0.37283500455788515	4
dinov2_large	DINOv2	16	hidden_state_016	0.322926162260711	0.1668185961713765	0.422971741112124	4
dinov2_large	DINOv2	17	hidden_state_017	0.43670237010027346	0.20670009115770283	0.6189608021877848	4
dinov2_large	DINOv2	18	hidden_state_018	0.5428441203281678	0.3463992707383774	0.7206016408386509	4
dinov2_large	DINOv2	19	hidden_state_019	0.5859161349134001	0.24658158614402914	0.7958067456700091	4
dinov2_large	DINOv2	20	hidden_state_020	0.6746809480401094	0.3495897903372835	0.8518687329079306	4
dinov2_large	DINOv2	21	hidden_state_021	0.7184936189608022	0.41545123062898814	0.8742023701002735	4
dinov2_large	DINOv2	22	hidden_state_022	0.7398587055606198	0.446672743846855	0.8650865998176847	4
dinov2_large	DINOv2	23	hidden_state_023	0.7425934366453966	0.35505925250683684	0.8951686417502279	4
dinov2_large	DINOv2	24	hidden_state_024	0.7519371011850502	0.28395624430264355	0.9448495897903373	4
dinov2_large	DINOv2	25	canonical_embedding	0.7387762078395624	0.26731996353691884	0.931175934366454	4
dinov2_small	DINOv2	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dinov2_small	DINOv2	1	hidden_state_001	0.2562670920692799	0.09936189608021878	0.40929808568824066	4
dinov2_small	DINOv2	2	hidden_state_002	0.3630925250683683	0.13035551504102094	0.5271194165907019	4
dinov2_small	DINOv2	3	hidden_state_003	0.5372037374658158	0.4216043755697356	0.698268003646308	4
dinov2_small	DINOv2	4	hidden_state_004	0.5834092980856882	0.5004557885141294	0.6969006381039198	4
dinov2_small	DINOv2	5	hidden_state_005	0.3157474931631723	0.19963536918869645	0.47538742023701	4
dinov2_small	DINOv2	6	hidden_state_006	0.3735756608933455	0.2563810391978122	0.4275296262534184	4
dinov2_small	DINOv2	7	hidden_state_007	0.36406107566089335	0.17593436645396537	0.45806745670009114	4
dinov2_small	DINOv2	8	hidden_state_008	0.5750911577028259	0.3805834092980857	0.6964448495897904	4
dinov2_small	DINOv2	9	hidden_state_009	0.5704762989972653	0.24225159525979945	0.793527803099362	4
dinov2_small	DINOv2	10	hidden_state_010	0.6653372835004558	0.3933454876937101	0.8664539653600729	4
dinov2_small	DINOv2	11	hidden_state_011	0.8358021877848678	0.6987237921604376	0.9243391066545124	4
dinov2_small	DINOv2	12	hidden_state_012	0.8244074749316317	0.5610756608933455	0.9293527803099362	4
dinov2_small	DINOv2	13	canonical_embedding	0.819735642661805	0.5861440291704649	0.9111212397447584	4
dinov3_vit7b16	DINOv3	0	block_000	0.3097082953509571	0.09571558796718321	0.6340018231540565	4
dinov3_vit7b16	DINOv3	1	block_001	0.3498746581586144	0.10619872379216044	0.6948495897903373	4
dinov3_vit7b16	DINOv3	2	block_002	0.3638331814038286	0.12215132178669097	0.6896080218778486	4
dinov3_vit7b16	DINOv3	3	block_003	0.3466271649954421	0.13992707383773928	0.6417502278942571	4
dinov3_vit7b16	DINOv3	4	block_004	0.3383090246125797	0.18596171376481313	0.6271649954421148	4
dinov3_vit7b16	DINOv3	5	block_005	0.3335232452142206	0.2529626253418414	0.5469462169553327	4
dinov3_vit7b16	DINOv3	6	block_006	0.3918072014585232	0.2935278030993619	0.5954876937101186	4
dinov3_vit7b16	DINOv3	7	block_007	0.4815975387420237	0.3441203281677302	0.7290337283500455	4
dinov3_vit7b16	DINOv3	8	block_008	0.5566317228805834	0.42297174111212393	0.7730173199635368	4
dinov3_vit7b16	DINOv3	9	block_009	0.6215815861440291	0.5045578851412944	0.7383773928896992	4
dinov3_vit7b16	DINOv3	10	block_010	0.6793527803099362	0.5815861440291704	0.8313582497721057	4
dinov3_vit7b16	DINOv3	11	block_011	0.718094804010939	0.5875113947128533	0.9161349134001823	4
