model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
clip_vit_l14	CLIP	6	hidden_state_006	0.9625356350270519	0.933063619231997	0.9925788462544758	4
clip_vit_l14	CLIP	7	hidden_state_007	0.9569853436034027	0.9114114036804004	0.9913691633089886	4
clip_vit_l14	CLIP	8	hidden_state_008	0.9500690604157884	0.8686215718648346	0.9816596684652216	4
clip_vit_l14	CLIP	9	hidden_state_009	0.8654697553732911	0.6143679038789173	0.9812763722149049	4
clip_vit_l14	CLIP	10	hidden_state_010	0.8493807993978504	0.5851563849786209	0.978877654129512	4
clip_vit_l14	CLIP	11	hidden_state_011	0.8260955314935714	0.5353288572634874	0.9645645840569393	4
clip_vit_l14	CLIP	12	hidden_state_012	0.7914052805072187	0.4407958382390464	0.9618510615371741	4
clip_vit_l14	CLIP	13	hidden_state_013	0.79371974562073	0.385482564838366	0.9708962798913761	4
clip_vit_l14	CLIP	14	hidden_state_014	0.8307324291160681	0.44743528463433413	0.9917736887613096	4
clip_vit_l14	CLIP	15	hidden_state_015	0.8213165434756448	0.45743349969850605	0.968569994050669	4
clip_vit_l14	CLIP	16	hidden_state_016	0.8677812136954077	0.6195578765442269	0.9820108037496356	4
clip_vit_l14	CLIP	17	hidden_state_017	0.8961874328455708	0.7637965670878429	0.987814634368171	4
clip_vit_l14	CLIP	18	hidden_state_018	0.8663838465311812	0.7989810419219641	0.9514293803682358	4
