model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
convnext_base	ConvNeXt	2	hidden_state_002	0.39598644632545654	0.19160921404469894	0.6224047978087204	8	0.4642758852779305	0.36275008160590455	0.5587260006396391	0.4301311658016935
convnext_base	ConvNeXt	3	hidden_state_003	0.22412926080785586	0.037904813564770184	0.39707249070631967	8	0.12964465021111826	0.0811648079306072	0.2015179677819083	0.17688695550948708
convnext_base	ConvNeXt	4	hidden_state_004	0.34688583629395986	0.07905042497364939	0.6145446096654276	8	0.2064741452361325	0.07507922082974343	0.518045229244114	0.2766799907650462
convnext_base	ConvNeXt	5	canonical_embedding	0.3313750961730118	0.08964722202198905	0.5909618959107806	8	0.23362093223210734	0.10961222269133997	0.5455390334572491	0.2824980142025596
convnext_large	ConvNeXt	0	hidden_state_000	0.1823626374593476	0.001277881040892187	0.7281697199367034	8	0.10294471024202384	0.004879182156133838	0.24804113636287192	0.14265367385068572
convnext_large	ConvNeXt	1	hidden_state_001	0.37694109805228226	0.20248605947955395	0.6505837351137767	8	0.5349744600225879	0.36481554468977473	0.7201053283767038	0.45595777903743506
convnext_large	ConvNeXt	2	hidden_state_002	0.4338774992655029	0.2131872002938279	0.7188331788685267	8	0.48956583164608297	0.36306646022241656	0.6483368668232522	0.46172166545579296
convnext_large	ConvNeXt	3	hidden_state_003	0.1363823107786861	0.007385645832866133	0.22567778218290785	8	0.08742359471942104	0.04879182156133829	0.13319981727873706	0.11190295274905357
convnext_large	ConvNeXt	4	hidden_state_004	0.3053459548952083	0.08027392952987521	0.5381040892193308	8	0.2006604731520711	0.09433857829861288	0.4541511771995043	0.25300321402363973
convnext_large	ConvNeXt	5	canonical_embedding	0.3148895757657571	0.11364494329946999	0.5306691449814126	8	0.2189360164825574	0.11487914210949664	0.47800495662949194	0.26691279612415725
convnext_small	ConvNeXt	0	hidden_state_000	0.19624344023775175	0.0015102230483270973	0.7197635732355738	8	0.11550490659584431	0.005343866171003714	0.26873523531440796	0.15587417341679805
convnext_small	ConvNeXt	1	hidden_state_001	0.3766837242494119	0.16101301115241634	0.5989241769805598	8	0.6681038835288466	0.6038568773234201	0.7315476435204912	0.5223938038891293
convnext_small	ConvNeXt	2	hidden_state_002	0.4324558560607801	0.11510926724951687	0.6394738753873084	8	0.5912824144738285	0.5216139567107294	0.7018277571251549	0.5118691352673043
convnext_small	ConvNeXt	3	hidden_state_003	0.2907156942359866	0.06660128071434446	0.491635687732342	8	0.1773750715726275	0.11704128660687756	0.25851920693928127	0.23404538290430704
convnext_small	ConvNeXt	4	hidden_state_004	0.34260218226416195	0.06271269706891527	0.6633364312267658	8	0.210752940776139	0.05712545524445042	0.5342317224287484	0.27667756152015044
