model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dinov3_vit7b16	DINOv3	38	block_038	0.479089219330855	0.12685873605947956	0.6460269516728625	4
dinov3_vit7b16	DINOv3	39	block_039	0.4680529739776952	0.11942379182156133	0.6442843866171004	4
dinov3_vit7b16	DINOv3	40	canonical_embedding	0.5340671468401488	0.20051115241635686	0.7502323420074349	4
dinov3_vitb16	DINOv3	0	block_000	0.3960559944237918	0.14858271375464685	0.7479089219330856	4
dinov3_vitb16	DINOv3	1	block_001	0.3446503252788104	0.26475371747211895	0.5331087360594795	4
dinov3_vitb16	DINOv3	2	block_002	0.38960850371747213	0.30401951672862454	0.48396840148698883	4
dinov3_vitb16	DINOv3	3	block_003	0.6210211431226766	0.5537871747211895	0.7434944237918215	4
dinov3_vitb16	DINOv3	4	block_004	0.6089974442379182	0.4979089219330855	0.6871514869888476	4
dinov3_vitb16	DINOv3	5	block_005	0.7148001858736059	0.6324349442379182	0.7786942379182156	4
dinov3_vitb16	DINOv3	6	block_006	0.7714916356877324	0.6926115241635687	0.8504879182156134	4
dinov3_vitb16	DINOv3	7	block_007	0.7746572955390334	0.6777416356877324	0.8634990706319703	4
dinov3_vitb16	DINOv3	8	block_008	0.7855773698884758	0.6283689591078067	0.9096189591078067	4
dinov3_vitb16	DINOv3	9	block_009	0.7892077137546468	0.6015334572490706	0.9247211895910781	4
dinov3_vitb16	DINOv3	10	block_010	0.7895562267657993	0.6215148698884758	0.9447026022304833	4
dinov3_vitb16	DINOv3	11	block_011	0.7061744888475836	0.5133596654275092	0.877207249070632	4
dinov3_vitb16	DINOv3	12	canonical_embedding	0.7072490706319703	0.5357806691449813	0.8741868029739777	4
dinov3_vith16plus	DINOv3	0	block_000	0.25241054832713755	0.09688661710037176	0.5341542750929368	4
dinov3_vith16plus	DINOv3	1	block_001	0.3587360594795539	0.1703066914498141	0.5973513011152416	4
dinov3_vith16plus	DINOv3	2	block_002	0.33224907063197023	0.18447955390334572	0.514753717472119	4
